wave_dt,version,item_index,category,dominant_subsystem,n_annotated_commits,n_matched_commits,n_files,lines_added,lines_deleted,touches_tests,docs_only
2026-08-13,15.19,77,Wrong results & planner,extensions_contrib,7,5,10,345,86,0,0
2026-08-13,15.19,78,Crash & corruption,extensions_contrib,7,5,2,34,4,0,0
2026-08-13,15.19,79,Crash & corruption,extensions_contrib,10,8,1,9,0,0,0
2026-08-13,15.19,80,Extensions & contrib,extensions_contrib,5,4,1,3,0,0,0
2026-08-13,15.19,81,Crash & corruption,extensions_contrib,5,4,5,63,9,0,0
2026-08-13,15.19,82,Crash & corruption,extensions_contrib,5,4,1,3,3,0,0
2026-08-13,15.19,83,Crash & corruption,extensions_contrib,7,5,3,28,3,0,0
2026-08-13,15.19,84,Security (CVE),extensions_contrib,5,4,1,2,1,0,0
2026-08-13,15.19,85,Extensions & contrib,extensions_contrib,5,4,3,55,3,0,0
2026-08-13,15.19,86,Crash & corruption,extensions_contrib,5,4,4,31,4,0,0
2026-08-13,15.19,87,Build & platform,build_platform,3,2,5,95,19,0,0
2026-08-13,15.19,88,Build & platform,extensions_contrib,5,4,4,25,24,1,0
2026-08-13,16.15,32,Wrong results & planner,planner,10,8,1,12,7,0,0
2026-08-13,16.15,37,Other functionality,core_server,5,4,4,42,0,1,0
2026-08-13,16.15,38,Other functionality,core_server,5,4,3,174,0,1,0
2026-08-13,16.15,44,Replication & recovery,core_server,5,4,5,97,9,1,0
2026-08-13,16.15,49,Crash & corruption,core_server,3,3,4,72,0,1,0
2026-08-13,16.15,53,Security hardening (no CVE),core_server,7,6,3,34,4,1,0
2026-08-13,16.15,56,Other functionality,core_server,5,4,1,1,1,0,0
2026-08-13,16.15,62,Replication & recovery,replication_recovery,7,7,1,12,0,0,0
2026-08-13,17.11,35,Other functionality,core_server,4,3,3,43,2,1,0
2026-08-13,17.11,43,Security hardening (no CVE),core_server,4,3,3,70,14,0,0
2026-08-13,17.11,49,Other functionality,core_server,6,5,5,73,38,1,0
2026-08-13,17.11,51,Other functionality,core_server,4,3,5,64,1,1,0
2026-08-13,17.11,56,Other functionality,core_server,4,3,1,2,2,0,0
2026-08-13,17.11,57,Crash & corruption,core_server,2,2,1,0,2,0,0
2026-08-13,17.11,61,Replication & recovery,core_server,2,2,1,15,5,0,0
2026-08-13,17.11,67,Wrong results & planner,core_server,12,9,3,84,46,0,0
2026-08-13,17.11,68,Replication & recovery,client_tools,8,6,3,306,14,0,0
2026-08-13,17.11,76,Replication & recovery,core_server,2,2,3,136,2,1,0
2026-08-13,17.11,77,Crash & corruption,replication_recovery,2,2,1,13,10,0,0
2026-08-13,17.11,92,Crash & corruption,client_tools,2,2,1,3,0,0,0
2026-08-13,17.11,93,Replication & recovery,replication_recovery,2,2,1,0,2,0,0
2026-08-13,17.11,101,Crash & corruption,extensions_contrib,2,2,1,4,1,0,0
2026-08-13,18.6,28,Other functionality,core_server,3,2,1,5,3,0,0
2026-08-13,18.6,31,Crash & corruption,core_server,2,2,3,38,7,0,0
2026-08-13,18.6,32,Other functionality,core_server,3,2,5,333,152,1,0
2026-08-13,18.6,33,Performance,core_server,3,2,2,9,8,0,0
2026-08-13,18.6,34,Other functionality,core_server,1,1,7,75,9,1,0
2026-08-13,18.6,37,Crash & corruption,planner,4,3,3,92,5,1,0
2026-08-13,18.6,39,Wrong results & planner,planner,3,2,12,1370,242,1,0
2026-08-13,18.6,41,Wrong results & planner,core_server,1,1,1,8,0,0,0
2026-08-13,18.6,44,Other functionality,core_server,1,1,3,13,0,1,0
2026-08-13,18.6,49,Other functionality,core_server,6,4,3,80,32,1,0
2026-08-13,18.6,50,Client tools,core_server,3,2,5,82,4,1,0
2026-08-13,18.6,52,Build & platform,core_server,3,2,3,47,48,1,0
2026-08-13,18.6,60,Other functionality,core_server,3,2,4,80,6,1,0
2026-08-13,18.6,69,Other functionality,core_server,1,1,1,11,3,0,0
2026-08-13,18.6,71,Other functionality,core_server,6,4,1,7,2,0,0
2026-08-13,18.6,78,Build & platform,core_server,1,1,3,87,12,1,0
2026-08-13,18.6,92,Replication & recovery,replication_recovery,3,2,1,9,0,0,0
2026-08-13,18.6,100,Other functionality,replication_recovery,1,1,4,23,19,0,0
2026-08-13,18.6,104,Client tools,client_tools,3,2,1,14,0,0,0
2026-08-13,18.6,105,Client tools,client_tools,3,2,1,7,4,0,0
2026-08-13,18.6,107,Crash & corruption,client_tools,1,1,1,1,1,0,0
2026-08-13,18.6,109,Crash & corruption,client_tools,1,1,3,245,18,1,0
2026-08-13,18.6,111,Client tools,client_tools,1,1,2,3,0,0,0
2026-08-13,18.6,118,Client tools,client_tools,2,2,1,29,10,0,0
2026-08-13,18.6,119,Client tools,client_tools,1,1,2,3,2,0,0
2026-08-13,18.6,120,Crash & corruption,extensions_contrib,1,1,1,9,7,0,0
2026-08-13,18.6,121,Crash & corruption,extensions_contrib,3,2,1,3,0,0,0
2026-08-13,18.6,124,Extensions & contrib,extensions_contrib,3,2,1,1,1,0,0
2026-08-13,18.6,126,Extensions & contrib,extensions_contrib,2,2,3,38,6,0,0
2026-08-13,18.6,127,Extensions & contrib,extensions_contrib,1,1,3,18,2,0,0
2026-08-13,18.6,132,Security hardening (no CVE),extensions_contrib,1,1,1,15,5,0,0
