bug_number,reporter_person_key,reported_date_key,reported_dt,subject,thread_message_cnt,thread_size_window,is_acted_upon,outcome,linked_via,first_commit_dt,days_to_commit,days_to_commit_window,earliest_ship_release_dt
17938,c8a332144e976bfadf2f97c9a4310146,20230522,2023-05-22,"BUG #17938: could not open shared memory segment ""/PostgreSQL.615216676"": No such file or directory",6,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
17939,d8ab1770e80dbfab681ef009ccb80ef2,20230523,2023-05-23,"BUG #17939: CREATE EXTENSION pltcl; looks in the wrong folder",2,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
17940,7c09127499b37175b22c7d1935ab91e7,20230523,2023-05-23,"BUG #17940: PostgreSQL Installer For Windows Cannot Initialize Cluster When BeyondTrust Installed",5,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
17942,de4579d15a37ac013ce03e82da388d4b,20230524,2023-05-24,"BUG #17942: vacuumdb doesn't populate extended statistics on partitioned tables",8,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
17943,b89f5b2bf7e32644503df93e31a4f826,20230524,2023-05-24,"BUG #17943: Undefined symbol LLVMBuildGEP in llvmjit.so during pg_restore",8,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
17944,4ce15f90a21230e68f1a1380fa3d49b4,20230525,2023-05-25,"BUG #17944: Partial index on boolean field is not picked when using = while the index is created with is",2,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
17945,f4a50dbbb37a9d9819ca17db8bf4301c,20230525,2023-05-25,"BUG #17945: Different order of definition of a constraint causes constraint violation",2,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
17946,468a2e36c814f0bf95d93e9daa045002,20230525,2023-05-25,"BUG #17946: LC_MONETARY & DO LANGUAGE plperl - BUG",38,4: 11+ messages,false,no linked commit,,,,,2023-08-10
17947,8d353a4c5a84c5049abfc94b13c17ae1,20230526,2023-05-26,"BUG #17947: Combination of replslots pgstat issues causes error/assertion failure",9,3: 4-10 messages,true,linked to a fix commit,discussion_link,2024-06-05,376,5: longer,2023-08-10
17948,47081b000c2f44652f0921502e1a8aae,20230526,2023-05-26,"BUG #17948: libpq seems to misbehave in a pipelining corner case",6,3: 4-10 messages,true,linked to a fix commit,discussion_link,2023-12-05,193,5: longer,2023-08-10
17949,f03c85b5a461b0d6b8f22642c16ad795,20230528,2023-05-28,"BUG #17949: Adding an index introduces serialisation anomalies.",28,4: 11+ messages,true,linked to a fix commit,both,2023-07-03,36,4: within 6 months,2023-08-10
17950,8d353a4c5a84c5049abfc94b13c17ae1,20230529,2023-05-29,"BUG #17950: Incorrect memory access in gtsvector_picksplit()",8,3: 4-10 messages,true,linked to a fix commit,discussion_link,2023-09-04,98,4: within 6 months,2023-08-10
17951,9fd263b5fab5c68794c18cc334a7a09f,20230530,2023-05-30,"BUG #17951: hashtext('input') returning non-integer value for certain inputs",2,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
17952,8a43e4124886f10e3097c91ae548a2b3,20230601,2023-06-01,"BUG #17952: rhel-8-aarch64 yum repository for Postgres 14 is missing repodata",1,1: no replies,false,no linked commit,,,,,2023-08-10
17953,81824b4417a8a820a29039e451d04ecb,20230601,2023-06-01,"BUG #17953: Libpq can stall indefinitely with non-tls localhost (127.0.0.1) connection",3,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
17954,3ec6ea3d26ae07b055efd2a4958ab810,20230601,2023-06-01,"BUG #17954: Postgres startup fails with `could not locate a valid checkpoint record`",2,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
17956,170a37665eef3106954e3baa8ea7101d,20230601,2023-06-01,"BUG #17956: proj90-debuginfo (proj90-debuginfo-9.0.1) CRC does not match proj90.so (proj90-9.0.1) CRC",2,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
17957,5b3f47d21aa0d797181c8bdff53cc93f,20230601,2023-06-01,"BUG #17957: psql-16beta1 \df+ does not show the function body",4,3: 4-10 messages,true,linked to a fix commit,discussion_link,2023-06-01,0,1: same/next day,2023-08-10
17958,f697bbb2e26db53ef9e87347a3ea7d13,20230601,2023-06-01,"BUG #17958: There was a error message while installing postgreSQL15 or 14 .",1,1: no replies,false,no linked commit,,,,,2023-08-10
17959,8d353a4c5a84c5049abfc94b13c17ae1,20230603,2023-06-03,"BUG #17959: amcheck fails to find a matching index tuple for an invisible heap tuple",5,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
17960,1e5866b73c30cb6f5a19ee39e777c5cd,20230604,2023-06-04,"BUG #17960: pg_dump does not backup generated columns correctly.",2,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
17961,86a3f0be9d589c12902cf22367b9a260,20230604,2023-06-04,"BUG #17961: Incorrect aggregation MIN, AVG, MAX",3,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
17962,626799e49a965544575bacfd907f2d5c,20230605,2023-06-05,"BUG #17962: postgresql 11 hangs on poly_contain with specific data",7,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
17963,314b1f98cdf35e958114d212d3e52a8b,20230606,2023-06-06,"BUG #17963: Recursive table cannot be referenced when using LEFT JOIN instead of LATERAL in recursive term",2,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
17964,3763d8f9d2cff98c11113e996305418f,20230606,2023-06-06,"BUG #17964: Missed query planner optimization",8,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
17965,9d2abf6585f280eb2b112b7c09ffa6fd,20230607,2023-06-07,"BUG #17965: SIGSEGV from LLVM13 JIT when executing SQL.",1,1: no replies,false,no linked commit,,,,,2023-08-10
17967,ad2c90646cb9c63e81f9c0731e9c0bd2,20230607,2023-06-07,"BUG #17967: [msvc-x86] Failed to build with error LNK2019: unresolved external symbol __BitScanReverse64 referen",5,3: 4-10 messages,true,linked to a fix commit,both,2023-06-07,0,1: same/next day,2023-08-10
17968,c93e04e50808b54410a283b4b18a65c9,20230611,2023-06-11,"BUG #17968: installation",5,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
17969,8d353a4c5a84c5049abfc94b13c17ae1,20230611,2023-06-11,"BUG #17969: Assert failed in bloom_init() when false_positive_rate = 0.25",8,3: 4-10 messages,true,linked to a fix commit,discussion_link,2023-11-08,150,4: within 6 months,2023-08-10
17970,e259530d389f32c1352f2446d8f93799,20230613,2023-06-13,"BUG #17970: FEATURE REQUEST-allow re-adding GENERATED ALWAYS AS constraint to existing columns after removing it",3,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
17972,8d353a4c5a84c5049abfc94b13c17ae1,20230613,2023-06-13,"BUG #17972: Assert failed in pull_varattnos_walker() for view with subquery and security qual",2,2: 2-3 messages,true,linked to a fix commit,both,2023-06-13,0,1: same/next day,2023-08-10
17973,15056119e454bb755bf6735dbbee1186,20230613,2023-06-13,"BUG #17973: Reinit of pgstats entry for dropped DB can break autovacuum daemon",24,4: 11+ messages,true,linked to a fix commit,discussion_link,2023-09-03,82,4: within 6 months,2023-08-10
17974,60d8bb389274a970831fa0acadd9159e,20230614,2023-06-14,"BUG #17974: Walsenders memory usage suddenly spike to 80G+ causing OOM and server reboot",8,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
17975,c5d3ed543aa6ca59843aaca55f9ee2c1,20230614,2023-06-14,"BUG #17975: Nested Loop Index Scan returning wrong result",18,4: 11+ messages,true,linked to a fix commit,both,2023-06-19,5,2: within a week,2023-08-10
17976,97603a5e4182e5a9c0c410338741f49d,20230614,2023-06-14,"BUG #17976: Inconsistent results of SELECT using CASE WHEN clause",9,3: 4-10 messages,true,linked to a fix commit,both,2023-06-15,1,1: same/next day,2023-08-10
17977,bd0d1fd2f5c6019afa48798659405a30,20230615,2023-06-15,"BUG #17977: PorstGreSQL in a jail crashes randomly with Signal 10 bus error",9,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
17978,97603a5e4182e5a9c0c410338741f49d,20230615,2023-06-15,"BUG #17978: Unexpected error: ""wrong varnullingrels (b) (expected (b 5)) for Var 6/2"" triggered by JOIN",7,3: 4-10 messages,true,linked to a fix commit,both,2023-06-20,5,2: within a week,2023-08-10
17979,1e5ca447bd2e4a964a2db013bde678f6,20230615,2023-06-15,"BUG #17979: (pg_tsparser + ts_headline) duplicate output if dot present",2,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
17981,4d764d8dcc1897d8de9f0b858c12d0ba,20230619,2023-06-19,"BUG #17981: HY000 server closed the connection unexpectedly",2,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
17982,97603a5e4182e5a9c0c410338741f49d,20230619,2023-06-19,"BUG #17982: Inconsistent results of SELECT with CTE caused by subquery comparison",3,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
17983,8d353a4c5a84c5049abfc94b13c17ae1,20230619,2023-06-19,"BUG #17983: Assert IsTransactionState() failed when empty string statement prepared in aborted transaction",4,3: 4-10 messages,true,linked to a fix commit,both,2023-06-21,2,2: within a week,2023-08-10
17984,999abcfd903c8e8ed27a08779cffbf80,20230620,2023-06-20,"BUG #17984: Service stopped and cannot restart",2,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
17985,97603a5e4182e5a9c0c410338741f49d,20230620,2023-06-20,"BUG #17985: Inconsistent results of SELECT comparing two CASE WHEN clause",3,2: 2-3 messages,true,linked to a fix commit,both,2023-06-20,0,1: same/next day,2023-08-10
17986,97603a5e4182e5a9c0c410338741f49d,20230620,2023-06-20,"BUG #17986: Inconsistent results of SELECT affected by btree index",5,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
17987,f6d79f366f5cd29e752d54bc69daa308,20230621,2023-06-21,"BUG #17987: zypper refresh failed when installed the postgresql",4,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
17988,e513d6507faed4fc4625e71bd2961758,20230621,2023-06-21,"BUG #17988: psql generates segfault when connecting to remote database",2,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
17989,e8cfeadf52ace7fe4c7cf542575b8480,20230622,2023-06-22,"BUG #17989: ERROR: could not open file ""pg_logical/snapshots/6-1E182808.snap"": Permission denied",1,1: no replies,false,no linked commit,,,,,2023-08-10
17990,73407b91bbe2457699937d147a0f1a4c,20230622,2023-06-22,"BUG #17990: PSQL Process hangs in parallel mode",2,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
17991,df6a809a72fe549f0ef7ce0d09cc484c,20230622,2023-06-22,"BUG #17991: FATAL: cannot request additional shared memory outside shmem_request_hook",3,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
17992,67ff428ba63d6f8758aad344a0a22ed0,20230623,2023-06-23,"BUG #17992: Followed instructions to setup Postgresql but systemctl restart postgresql-15.service",1,1: no replies,false,no linked commit,,,,,2023-08-10
17993,8c989920ae783cfd99f7381f77ca6636,20230624,2023-06-24,"BUG #17993: FK issue on logical replication table",2,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
17994,8d353a4c5a84c5049abfc94b13c17ae1,20230624,2023-06-24,"BUG #17994: Invalidating relcache corrupts tupDesc inside ExecEvalFieldStoreDeForm()",33,4: 11+ messages,true,linked to a fix commit,both,2023-06-29,5,2: within a week,2023-08-10
17995,97603a5e4182e5a9c0c410338741f49d,20230624,2023-06-24,"BUG #17995: Segmentation fault caused by UPDATE statement",8,3: 4-10 messages,true,linked to a fix commit,both,2023-06-24,0,1: same/next day,2023-08-10
17997,8d353a4c5a84c5049abfc94b13c17ae1,20230625,2023-06-25,"BUG #17997: Assert failed in validatePartitionedIndex() when attaching partition index to child of valid index",14,4: 11+ messages,true,linked to a fix commit,discussion_link,2023-06-30,5,2: within a week,2023-08-10
17998,5302b7aef798d1b3547fea0e1ac0f159,20230626,2023-06-26,"BUG #17998: Postgres crashes when executing WorkTableScan.",3,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
17999,73407b91bbe2457699937d147a0f1a4c,20230626,2023-06-26,"BUG #17999: comment to BUG 17990 (PSQL Process hangs in parallel mode)",1,1: no replies,false,no linked commit,,,,,2023-08-10
18000,8d353a4c5a84c5049abfc94b13c17ae1,20230626,2023-06-26,"BUG #18000: Access method used by matview can be dropped leaving broken matview",10,3: 4-10 messages,true,linked to a fix commit,discussion_link,2023-06-29,3,2: within a week,2023-08-10
18001,ac6a5cb34bfb97037eb01d92dc5ff405,20230626,2023-06-26,"BUG #18001: Invalid subquery passed as true",2,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
18002,99d6d96ab258e34fd76344e5c0fa71c5,20230627,2023-06-27,"BUG #18002: Duplicate entries of row possible even after having primary key",8,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
18003,df6a809a72fe549f0ef7ce0d09cc484c,20230627,2023-06-27,"BUG #18003: FATAL: cannot request additional shared memory outside shmem_request_hook",5,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
18005,73407b91bbe2457699937d147a0f1a4c,20230629,2023-06-29,"BUG #18005: PSQL Process hangs in parallel mode",4,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
18006,c14f34d39eff6d5a8881dd5cec673b44,20230629,2023-06-29,"BUG #18006: recovery_target_action=shutdown triggers automatic recovery on next startup (beyond point in time)",2,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
18007,24da57d0bb20dddf30a26493cc61107d,20230629,2023-06-29,"BUG #18007: age(timestamp, timestamp) is marked as immutable, but using age(date, date) says it's not",9,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
18008,ab944cd0e1856fb0e5d436c5dc1147ce,20230630,2023-06-30,"BUG #18008: SSL certificate error for Stackbuilder 4.2.1",3,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
18009,1bcfab69254a53754f42ffe3be694630,20230630,2023-06-30,"BUG #18009: Postgres Recovery not happening",6,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
18010,1b6ade29584f9914f1fd93f243fd914f,20230701,2023-07-01,"BUG #18010: Bug with installation/auto-configuration",1,1: no replies,false,no linked commit,,,,,2023-08-10
18011,210c069c0ce6a3c6a5dd62474de9fe10,20230701,2023-07-01,"BUG #18011: Declarative partition privilege problem cause incorrect execution plans",3,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
18012,8819b8b085713be9961f3cd582a1e189,20230702,2023-07-02,"BUG #18012: Installer fails to run .bat files when they are registered to Notepad++",4,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
18013,50209a594c2efded49f4076a83213ac6,20230703,2023-07-03,"BUG #18013: Failed installing",3,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
18014,8d353a4c5a84c5049abfc94b13c17ae1,20230704,2023-07-04,"BUG #18014: Releasing catcache entries makes schema_to_xmlschema() fail when parallel workers are used",24,4: 11+ messages,true,linked to a fix commit,both,2023-10-14,102,4: within 6 months,2023-08-10
18015,31e2abee5b5800a0bc8016aecc24a69d,20230705,2023-07-05,"BUG #18015: missing dependency packages for postgis extension",2,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
18016,72a4f2dba0a4ac22ba9f83b190e873d8,20230706,2023-07-06,"BUG #18016: REINDEX TABLE failure",21,4: 11+ messages,true,linked to a fix commit,discussion_link,2024-01-26,204,5: longer,2023-08-10
18017,900f69730ed80120207a19bda7c937ba,20230707,2023-07-07,"BUG #18017: configure --with-ldap fails when openldap is installed",4,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
18018,00d26ef46c7054468139e91b58c5daf3,20230710,2023-07-10,"BUG #18018: Homebrew link is broken",7,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
18019,5275ec73b1611305b648dfd4e662d546,20230712,2023-07-12,"BUG #18019: misbehaviour by replication",7,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
18021,43d912b0a6cd29dc66b9b4f90d719d3a,20230715,2023-07-15,"BUG #18021: Loading Error",2,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
18023,0cc3fce48d0416913fe1f70059dbc074,20230716,2023-07-16,"BUG #18023: when the query shows an error SQL Error [XX000]: ERROR: pg_attribute catalog is missing",1,1: no replies,false,no linked commit,,,,,2023-08-10
18025,56cdea276981be9295106628d33ac577,20230717,2023-07-17,"BUG #18025: Probably we need to change behaviour of the checkpoint failures in PG",3,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
18026,bb0b7469f761b84ffa1a03538d3b8657,20230717,2023-07-17,"BUG #18026: compile error / fe-auth.c:807:64: error: 'CHAR_BIT' undeclared (first use in this function)",7,3: 4-10 messages,true,linked to a fix commit,both,2023-07-17,0,1: same/next day,2023-08-10
18027,0296f4178fd1d34695c53c21dcc138ff,20230717,2023-07-17,"BUG #18027: Logical replication taking forever",8,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
18029,05854bb5f834d2ad435363b7c5f83cb6,20230719,2023-07-19,"BUG #18029: Misleading warning about Collation Changes with newer glibc version",1,1: no replies,false,no linked commit,,,,,2023-08-10
18030,97603a5e4182e5a9c0c410338741f49d,20230719,2023-07-19,"BUG #18030: Large memory consumption caused by in-clause subqueries",4,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
18031,8d353a4c5a84c5049abfc94b13c17ae1,20230719,2023-07-19,"BUG #18031: Segmentation fault after deadlock within VACUUM's parallel worker",8,3: 4-10 messages,true,linked to a fix commit,both,2023-07-26,7,2: within a week,2023-08-10
18033,c2b0248f2a76800b7b78df0f9aac1d25,20230720,2023-07-20,"BUG #18033: org.postgresql.util.PSQLException:",4,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
18034,eb356477d849904d912d0a62893c0cc9,20230720,2023-07-20,"BUG #18034: Accept the spelling ""+infinity"" in datetime input is not accurate",6,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
18035,dd62e2ef2da8e7dc252efeb2d7a9d06a,20230725,2023-07-25,"BUG #18035: Assertion failure in jsonb_path_query",3,2: 2-3 messages,true,linked to a fix commit,both,2023-08-01,7,2: within a week,2023-08-10
18036,4437adbda397052c69c460b60418b866,20230726,2023-07-26,"BUG #18036: Query planner chooses sub-optimal query path given enough IN tuples.",2,2: 2-3 messages,false,no linked commit,,,,,2023-08-10
18038,4b54c5000db9842b8beca6038584fb1b,20230727,2023-07-27,"BUG #18038: Aliases removed from view definitions",5,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
18040,8d1a4510a069c6a85318886b1d281339,20230727,2023-07-27,"BUG #18040: PostgreSQL does not report its version correctly",5,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
18042,a79c44aa5fad132b4a52c37bbec05a8d,20230728,2023-07-28,"BUG #18042: Query planner favor index corresponding to a order by with a limit even when there is a where",4,3: 4-10 messages,false,no linked commit,,,,,2023-08-10
18043,48e141fe09af68ced7c991bab292cf4b,20230730,2023-07-30,"BUG #18043: Merge fails to insert when source and target are same table and table is empty (contains no rows)",1,1: no replies,false,no linked commit,,,,,2023-08-10
